year,company_id,ranking,is_public,statement_id,revenue,total_assets,equity,income_before_tax,income_tax,employee_count,total_income,operating_income,net_income,segment_code,industry_code_level1,industry_code_level6,current_ratio,quick_ratio,asset_leverage,equity_leverage,fixed_assets,short_term_assets,long_term_assets,interest_coverage,leverage,financial_leverage,current_equity,non_current_equity,short_long_term_leverage,receivables_turnover,fixed_assets_turnover,asset_turnover,avg_collection_period,avg_payment_period,sales_expense_impact,financial_burden,roe_assets,gross_margin,operating_margin,net_sales_margin,roe_equity,roe_assets_calc,roe,roa,equity_strength,financial_expenses,sgna_expenses,depreciation,amortization,cost_of_goods_sold,total_debt,short_term_debt,total_expenses,n,max,x,y,total_liabilities,company_size
2023,6511,9668,0,2299815,1193113.5,820875.25,60203.73828125,-22972.55078125,0.0,11,1193113.5,-22972.55078125,-22972.55078125,3,,,2.27999997138977,2.27999997138977,0.920000016689301,12.6300001144409,0.319999992847443,0.360000014305115,0.629999995231628,-7.21999979019165,13.6300001144409,-8.02000045776367,4.48999977111816,0.0,4.48999977111816,2.65000009536743,6.46000003814697,1.45000004768372,0.0,89056.7109375,0.879999995231628,0.0500000007450581,0.0199999995529652,0.310000002384186,0.0,0.00999999977648258,-7.44000005722046,-0.540000021457672,0.379999995231628,0.0199999995529652,0.829999983310699,62000.078125,328429.28125,9084.58984375,0.0,820546.8125,0.0,0.0,395539.21875,8,8,0.0479854345321655,0.761580109596252,760671.5,3
2023,119450,18762,0,2294217,404848.0625,249926.859375,143033.59375,14428.58984375,3174.28002929688,3,404848.0625,16974.810546875,11254.3095703125,2,,,2.45000004768372,0.860000014305115,0.419999986886978,0.740000009536743,3.30999994277954,0.779999971389771,0.209999993443489,21.7299995422363,1.74000000953674,1.8400000333786,0.28999999165535,0.0,0.28999999165535,8.09000015258789,9.36999988555908,1.61000001430511,0.0,9933.9697265625,0.469999998807907,0.0,0.0399999991059303,0.509999990463257,0.0,0.0199999995529652,0.140000000596046,0.0799999982118607,0.0700000002980232,0.0399999991059303,0.0,927.119995117188,98320.9921875,10917.6396484375,0.0,197017.75,39034.4296875,0.0,190855.484375,6,8,-0.00503041222691536,-0.008682981133461,106893.265625,2
2023,102306,1363,0,2199542,17829348.0,6403963.5,1097355.0,262644.9375,63681.4296875,68,17907488.0,308994.0625,195075.171875,4,,,0.75,0.400000005960464,0.819999992847443,4.82999992370605,0.610000014305115,0.920000016689301,0.0700000002980232,-25.3700008392334,5.82999992370605,-20.5,1.25999999046326,0.0,1.25999999046326,11.8199996948242,9.97000026702881,2.77999997138977,712.2,137912.421875,0.810000002384186,0.0199999995529652,0.0299999993294477,0.200000002980232,-128.889999389648,0.00999999977648258,-9.17000007629395,-1.57000005245209,0.170000001788139,0.0299999993294477,0.389999985694885,396956.5625,3043001.0,117708.7890625,11669.91015625,14102906.0,3112912.75,35849.7109375,3495587.5,6,8,-0.000461632385849953,-0.00776851177215576,5306608.5,4
2023,34619,13240,0,2302144,489229.625,751166.375,25397.7109375,6593.18994140625,4067.330078125,6,527399.8125,7756.7001953125,2525.86010742188,2,,,0.949999988079071,0.5,0.959999978542328,28.5699996948242,0.529999971389771,0.980000019073486,0.00999999977648258,-20.2299995422363,29.5699996948242,233.949996948242,27.0699996948242,0.0,27.0699996948242,1.57000005245209,10.3400001525879,0.649999976158142,0.0,1591521.75,1.12999999523163,0.00999999977648258,0.0,0.349999994039536,-3.58999991416931,0.0,-5.3899998664856,-0.180000007152557,0.0900000035762787,0.0,0.0299999993294477,6776.10986328125,197614.046875,8659.0302734375,0.0,314937.5,0.0,0.0,204705.59375,2,8,-0.00336258416064084,-0.00945226848125458,725768.6875,2
2023,119387,14459,0,2222376,293824.21875,774560.1875,27510.83984375,2945.03002929688,647.909973144531,5,293824.21875,3464.73999023438,842.02001953125,2,,,0.0700000002980232,0.0399999991059303,0.959999978542328,27.1499996185303,0.0399999991059303,1.0,0.0,34.1100006103516,28.1499996185303,-18.9400005340576,3.55999994277954,0.0,3.55999994277954,0.0,0.479999989271164,0.370000004768372,0.0,0.0,0.589999973773956,0.0199999995529652,0.0,1.0,0.0,0.0,10.6800003051758,0.370000004768372,0.0299999993294477,0.0,0.360000014305115,8613.1796875,173604.28125,0.0,0.0,0.0,0.0,0.0,290359.46875,6,8,-0.00108709442429245,-0.000606846064329147,747049.375,2
2023,114502,12707,0,2212464,559402.6875,547322.25,514055.65625,5572.47021484375,0.0,3,559402.6875,6555.85009765625,5572.47021484375,2,,,10.1199998855591,9.05000019073486,0.0599999986588955,0.0599999986588955,3.78999996185303,1.0,0.0,0.0,1.05999994277954,1.05999994277954,0.0,0.0,0.0,2.04999995231628,4.11999988555908,1.01999998092651,0.0,0.0,0.970000028610229,0.0,0.00999999977648258,0.509999990463257,0.0,0.0,0.0299999993294477,0.0299999993294477,0.00999999977648258,0.00999999977648258,0.0,0.0,281925.75,0.0,0.0,270921.125,0.0,0.0,281925.75,8,8,-0.000181333161890507,-0.000840208493173122,33266.59375,2
2023,162582,16173,0,2222381,437700.125,390598.5,189835.703125,9673.8203125,6633.2900390625,7,453782.71875,11380.9599609375,3040.53002929688,2,,,1.97000002861023,1.62000000476837,0.509999990463257,1.04999995231628,21.1200008392334,0.959999978542328,0.0299999993294477,13.960000038147,2.04999995231628,2.94000005722046,0.180000007152557,0.0,0.180000007152557,3.25,48.7099990844727,1.12000000476837,0.0,6994.4501953125,0.920000016689301,0.0,0.0,0.550000011920929,2.96000003814697,0.0,0.25,0.119999997317791,0.00999999977648258,0.0,0.0,3417.61010742188,223523.484375,1736.63000488281,0.0,194983.15625,0.0,0.0,247418.625,6,8,-0.00778428511694074,-0.00601663999259472,200762.796875,2
2023,157267,6293,0,2293437,1119363.875,2384619.0,632195.4375,58345.5703125,0.0,22,1646189.875,58345.5703125,58345.5703125,3,,,1.63999998569489,1.42999994754791,0.730000019073486,2.76999998092651,1.26999998092651,0.649999976158142,0.340000003576279,-2.0,3.76999998092651,-1.02999997138977,0.370000004768372,0.100000001490116,0.469999998807907,1.19000005722046,2.25,0.46000000834465,2180.48,100880.109375,2.00999999046326,0.239999994635582,0.0199999995529652,0.170000001788139,-1.02999997138977,0.0500000007450581,-0.860000014305115,-0.219999998807907,0.0900000035762787,0.0199999995529652,0.28999999165535,271498.09375,391374.625,13017.3603515625,0.0,924971.5625,378963.5625,0.0,662872.75,8,8,-0.00446746125817299,-0.00229039788246155,1752423.5,3
2023,305218,13749,0,2294472,772597.6875,404747.6875,29649.150390625,0.0,0.0,14,772597.6875,28905.5,28905.5,2,,,1.47000002861023,0.899999976158142,0.920000016689301,12.6499996185303,1.05999994277954,0.670000016689301,0.319999992847443,4.26000022888184,13.6499996185303,-24.8199996948242,8.59000015258789,0.0,8.59000015258789,8.25,27.6599998474121,1.89999997615814,0.0,149066.609375,0.829999983310699,0.0500000007450581,0.0700000002980232,0.620000004768372,0.0,0.0299999993294477,6.44000005722046,0.469999998807907,0.970000028610229,0.0700000002980232,0.00999999977648258,44797.73828125,400797.375,0.0,0.0,290766.96875,0.0,0.0,452925.21875,4,8,-0.00141609460115433,-0.00491827726364136,375098.53125,2
2023,119226,10058,0,2227300,1096092.5,739035.625,195042.34375,12744.7001953125,3186.17993164063,9,1096092.5,14993.76953125,9558.51953125,3,,,1.53999996185303,0.180000007152557,0.730000019073486,2.77999997138977,0.879999995231628,0.610000014305115,0.379999995231628,0.0,3.77999997138977,3.77999997138977,1.42999994754791,0.0,1.42999994754791,42.3699989318848,4.96999979019165,1.48000001907349,0.0,86929.8125,0.920000016689301,0.0,0.00999999977648258,0.189999997615814,0.0,0.0,-3.44000005722046,-0.899999976158142,0.0399999991059303,0.00999999977648258,0.0,0.0,197518.15625,9500.0,0.0,883580.5625,37319.3515625,0.0,197518.15625,8,8,-0.00293377414345741,-0.00900740921497345,543993.25,3
2023,26947,4830,0,2252475,2170814.5,2903027.0,778967.4375,24472.140625,7670.06982421875,30,2170814.5,28790.75,16690.890625,3,,,0.939999997615814,0.829999983310699,0.730000019073486,2.72000002861023,0.589999973773956,0.740000009536743,0.25,2.50999999046326,3.72000002861023,-0.300000011920929,1.91999995708466,0.469999998807907,2.39000010490417,1.76999998092651,1.63999998569489,0.740000009536743,0.0,4137813.75,0.730000019073486,0.170000001788139,0.0,0.720000028610229,0.0,0.0,1.24000000953674,0.330000013113022,0.0199999995529652,0.0,0.360000014305115,384351.875,1151684.5,0.0,0.0,605987.4375,13310.98046875,0.0,1536036.375,2,8,-0.00574947847053409,-0.00142694264650345,2124059.5,3
2023,102305,20783,0,2214023,157668.59375,398492.4375,89110.0234375,0.0,1218.97998046875,7,157668.59375,6518.58984375,4321.81982421875,2,,,1.27999997138977,0.109999999403954,0.769999980926514,3.47000002861023,0.0,1.0,0.0,-10167.830078125,4.46999979019165,4.46999979019165,3.40000009536743,0.0,3.40000009536743,0.0,0.0,0.389999985694885,0.0,0.0,0.889999985694885,0.0,0.00999999977648258,0.370000004768372,0.0,0.0199999995529652,-0.389999985694885,-0.0799999982118607,0.0399999991059303,0.00999999977648258,0.0,3.46000003814697,52898.390625,0.0,0.0,98248.1484375,0.0,0.0,52901.8515625,8,8,-0.000845424830913544,-0.00849981606006622,309382.40625,2
2023,157320,10236,0,2209621,1433821.625,365066.96875,201567.734375,113092.71875,28273.1796875,2,1433821.625,133050.25,84819.5390625,3,,,3.40000009536743,0.649999976158142,0.439999997615814,0.810000002384186,1.45000004768372,0.400000005960464,0.589999973773956,0.0,1.80999994277954,1.80999994277954,0.0399999991059303,0.0,0.0399999991059303,0.0,10.3599996566772,3.92000007629395,0.0,156.630004882813,0.850000023841858,0.0,0.230000004172325,0.649999976158142,0.0,0.0500000007450581,2.17000007629395,1.20000004768372,0.419999986886978,0.230000004172325,0.0,0.0,803436.5625,8750.0,0.0,497334.78125,9473.3701171875,0.0,803436.5625,6,8,-0.00233966112136841,-0.000799208879470825,163499.234375,3
2023,30358,11280,0,2237934,716896.1875,816298.6875,179873.875,32006.189453125,8110.580078125,8,716896.1875,37654.33984375,22846.380859375,2,,,0.949999988079071,0.109999999403954,0.769999980926514,3.52999997138977,0.400000005960464,0.579999983310699,0.409999996423721,-4.94000005722046,4.53000020980835,-9.60999965667725,0.300000011920929,0.0,0.300000011920929,36.439998626709,1.60000002384186,0.870000004768372,5.33,6027.2001953125,0.569999992847443,0.0700000002980232,0.0199999995529652,0.300000011920929,0.0,0.0299999993294477,-1.51999998092651,-0.330000013113022,0.119999997317791,0.0199999995529652,0.270000010728836,55430.76171875,128233.1875,6164.52001953125,0.0,495577.875,182564.734375,0.0,183663.953125,2,8,-0.00798777118325233,-0.00701334327459335,636424.8125,2
2023,119216,5626,0,2234217,2374361.75,1861594.375,547049.8125,307251.75,78799.0703125,3,2374361.75,361472.625,228452.671875,3,,,1.39999997615814,1.38999998569489,0.699999988079071,2.40000009536743,31.0699996948242,1.0,0.0,-2664.9599609375,3.40000009536743,3.40000009536743,2.11999988555908,0.0,2.11999988555908,6.26999998092651,134.880004882813,1.26999998092651,0.0,833270.1875,0.360000014305115,0.0,0.119999997317791,0.230000004172325,0.0,0.0900000035762787,-2.17000007629395,-0.629999995231628,0.409999996423721,0.119999997317791,0.0,446.649993896484,206758.21875,9642.419921875,0.0,1805684.375,0.0,0.0,207204.875,4,8,-0.00271882861852646,-0.00760853290557861,1314544.5,3
2023,148314,4908,0,2303105,3458946.75,1645855.5,572238.375,58511.98828125,12872.6396484375,21,3458946.75,68837.6328125,45639.3515625,3,,,1.53999996185303,0.620000004768372,0.649999976158142,1.87000000476837,25.3500003814697,0.779999971389771,0.209999993443489,-29.1399993896484,2.86999988555908,8.47999954223633,1.22000002861023,0.0,1.22000002861023,10.1899995803833,153.240005493164,2.09999990463257,0.0,188023.59375,0.889999985694885,0.00999999977648258,0.0199999995529652,0.300000011920929,0.0,0.00999999977648258,-2.30999994277954,-0.800000011920929,0.0700000002980232,0.0199999995529652,0.0,45509.2890625,952024.75,0.0,0.0,2392575.0,47988.94140625,0.0,997534.0,2,8,-0.00772986561059952,-0.00975583493709564,1073617.125,3
